 44   76.407 1.210E+01 8.110E+05 3.454E+06 4.977E+04 -4.968 0.0000
 45   75.625 1.199E+01 7.962E+05 3.475E+06 4.977E+04 -4.948 0.0000
 46   74.843 1.187E+01 7.798E+05 3.496E+06 4.977E+04 -4.926 0.0000
 47   74.062 1.181E+01 7.656E+05 3.516E+06 4.966E+04 -4.913 0.0000
 48   73.281 1.176E+01 7.516E+05 3.537E+06 4.955E+04 -4.900 0.0000
 49   72.500 1.169E+01 7.362E+05 3.557E+06 4.943E+04 -4.885 0.0000
 50   71.719 1.164E+01 7.228E+05 3.578E+06 4.932E+04 -4.873 0.0000
 51   70.938 1.152E+01 7.079E+05 3.598E+06 4.932E+04 -4.850 0.0000
 52   70.157 1.145E+01 6.934E+05 3.619E+06 4.920E+04 -4.835 0.0000
 53   69.375 1.135E+01 6.808E+05 3.639E+06 4.920E+04 -4.815 0.0000
 54   68.593 1.128E+01 6.668E+05 3.660E+06 4.909E+04 -4.800 0.0000
 55   67.812 1.123E+01 6.546E+05 3.681E+06 4.898E+04 -4.787 0.0000
 56   67.031 1.111E+01 6.412E+05 3.701E+06 4.898E+04 -4.765 0.0000
 57   66.250 1.105E+01 6.281E+05 3.722E+06 4.887E+04 -4.749 0.0000
 58   65.469 1.095E+01 6.166E+05 3.742E+06 4.887E+04 -4.729 0.0000
 59   64.688 1.089E+01 6.039E+05 3.763E+06 4.875E+04 -4.714 0.0000
 60   63.907 1.082E+01 5.916E+05 3.783E+06 4.864E+04 -4.699 0.0000
 61   63.125 1.076E+01 5.794E+05 3.804E+06 4.853E+04 -4.684 0.0000
 62   62.343 1.071E+01 5.689E+05 3.824E+06 4.842E+04 -4.671 0.0000
 63   61.562 1.060E+01 5.572E+05 3.845E+06 4.842E+04 -4.649 0.0000
 64   60.781 1.054E+01 5.458E+05 3.866E+06 4.831E+04 -4.633 0.0000
 65   60.000 1.048E+01 5.346E+05 3.886E+06 4.819E+04 -4.618 0.0000
 66   59.375 1.040E+01 5.212E+05 3.914E+06 4.808E+04 -4.598 0.0000
 67   58.750 1.031E+01 5.082E+05 3.942E+06 4.797E+04 -4.578 0.0000
 68   58.125 1.028E+01 4.955E+05 3.970E+06 4.775E+04 -4.565 0.0000
 69   57.500 1.019E+01 4.831E+05 3.999E+06 4.764E+04 -4.545 0.0000
 70   56.875 1.016E+01 4.710E+05 4.027E+06 4.742E+04 -4.532 0.0000
 71   56.250 1.008E+01 4.592E+05 4.055E+06 4.732E+04 -4.512 0.0000
 72   55.625 9.997E+00 4.477E+05 4.083E+06 4.721E+04 -4.492 0.0000
 73   55.000 9.962E+00 4.365E+05 4.111E+06 4.699E+04 -4.479 0.0000
 74   54.375 9.882E+00 4.256E+05 4.139E+06 4.688E+04 -4.459 0.0000
 75   53.750 9.848E+00 4.150E+05 4.167E+06 4.667E+04 -4.446 0.0000
 76   53.125 9.769E+00 4.046E+05 4.195E+06 4.656E+04 -4.426 0.0000
 77   52.500 9.691E+00 3.945E+05 4.224E+06 4.645E+04 -4.405 0.0000
 78   51.875 9.657E+00 3.846E+05 4.252E+06 4.624E+04 -4.392 0.0000
 79   51.250 9.580E+00 3.750E+05 4.280E+06 4.613E+04 -4.372 0.0000
 80   50.625 9.492E+00 3.648E+05 4.308E+06 4.603E+04 -4.350 0.0000
 81   50.000 9.459E+00 3.556E+05 4.336E+06 4.581E+04 -4.337 0.0000
 82   49.375 9.383E+00 3.467E+05 4.364E+06 4.571E+04 -4.317 0.0000
 83   48.750 9.351E+00 3.381E+05 4.392E+06 4.550E+04 -4.304 0.0000
 84   48.125 9.276E+00 3.296E+05 4.420E+06 4.539E+04 -4.283 0.0000
 85   47.500 9.202E+00 3.214E+05 4.448E+06 4.529E+04 -4.263 0.0000
 86   46.875 9.159E+00 3.126E+05 4.477E+06 4.508E+04 -4.248 0.0000
 87   46.250 9.086E+00 3.048E+05 4.505E+06 4.498E+04 -4.228 0.0000
 88   45.625 9.054E+00 2.972E+05 4.533E+06 4.477E+04 -4.215 0.0000
 89   45.000 8.982E+00 2.897E+05 4.561E+06 4.467E+04 -4.195 0.0000
 90   44.375 8.910E+00 2.825E+05 4.589E+06 4.457E+04 -4.174 0.0000
 91   43.750 8.869E+00 2.748E+05 4.617E+06 4.436E+04 -4.159 0.0000
 92   43.125 8.798E+00 2.679E+05 4.645E+06 4.426E+04 -4.139 0.0000
 93   42.500 8.727E+00 2.612E+05 4.673E+06 4.416E+04 -4.119 0.0000
 94   41.875 8.697E+00 2.547E+05 4.701E+06 4.395E+04 -4.106 0.0000
 95   41.250 8.627E+00 2.483E+05 4.730E+06 4.385E+04 -4.086 0.0000
 96   40.625 8.558E+00 2.421E+05 4.758E+06 4.375E+04 -4.065 0.0000
 97   40.000 8.489E+00 2.360E+05 4.786E+06 4.365E+04 -4.045 0.0000
 98   39.531 8.421E+00 2.280E+05 4.857E+06 4.345E+04 -4.022 0.0000
 99   39.062 8.363E+00 2.208E+05 4.928E+06 4.325E+04 -4.002 0.0000
100   38.593 8.296E+00 2.133E+05 4.999E+06 4.305E+04 -3.979 0.0000
101   38.125 8.229E+00 2.061E+05 5.070E+06 4.285E+04 -3.956 0.0000
102   37.657 8.163E+00 1.991E+05 5.141E+06 4.266E+04 -3.933 0.0000
103   37.188 8.098E+00 1.923E+05 5.212E+06 4.246E+04 -3.910 0.0000
104   36.719 8.033E+00 1.858E+05 5.283E+06 4.227E+04 -3.887 0.0000
105   36.250 7.968E+00 1.795E+05 5.354E+06 4.207E+04 -3.864 0.0000
106   35.781 7.904E+00 1.734E+05 5.425E+06 4.188E+04 -3.842 0.0000
107   35.312 7.841E+00 1.675E+05 5.496E+06 4.169E+04 -3.819 0.0000
108   34.843 7.778E+00 1.618E+05 5.567E+06 4.150E+04 -3.796 0.0000
109   34.375 7.680E+00 1.563E+05 5.638E+06 4.140E+04 -3.766 0.0000
110   33.907 7.618E+00 1.510E+05 5.709E+06 4.121E+04 -3.743 0.0000
111   33.438 7.557E+00 1.459E+05 5.780E+06 4.102E+04 -3.720 0.0000
112   32.969 7.497E+00 1.409E+05 5.851E+06 4.083E+04 -3.697 0.0000
113   32.500 7.445E+00 1.365E+05 5.922E+06 4.064E+04 -3.676 0.0000
114   32.031 7.385E+00 1.318E+05 5.993E+06 4.046E+04 -3.653 0.0000
115   31.562 7.301E+00 1.276E+05 6.065E+06 4.036E+04 -3.626 0.0000
116   31.094 7.242E+00 1.233E+05 6.136E+06 4.018E+04 -3.603 0.0000
117   30.625 7.184E+00 1.191E+05 6.207E+06 3.999E+04 -3.580 0.0000
118   30.156 7.126E+00 1.151E+05 6.278E+06 3.981E+04 -3.557 0.0000
119   29.688 7.069E+00 1.112E+05 6.349E+06 3.963E+04 -3.534 0.0000
120   29.219 7.012E+00 1.074E+05 6.420E+06 3.945E+04 -3.511 0.0000
121   28.750 6.956E+00 1.038E+05 6.491E+06 3.926E+04 -3.488 0.0000
122   28.281 6.900E+00 1.002E+05 6.562E+06 3.908E+04 -3.465 0.0000
123   27.812 6.845E+00 9.683E+04 6.633E+06 3.890E+04 -3.442 0.0000
124   27.344 6.790E+00 9.354E+04 6.704E+06 3.873E+04 -3.419 0.0000
125   26.875 6.735E+00 9.036E+04 6.775E+06 3.855E+04 -3.396 0.0000
126   26.406 6.681E+00 8.730E+04 6.846E+06 3.837E+04 -3.373 0.0000
127   25.938 6.628E+00 8.433E+04 6.917E+06 3.819E+04 -3.350 0.0000
128   25.469 6.544E+00 8.147E+04 6.988E+06 3.811E+04 -3.320 0.0000
129   25.000 6.499E+00 7.889E+04 7.059E+06 3.793E+04 -3.300 0.0000
130   24.844 6.477E+00 7.762E+04 7.119E+06 3.784E+04 -3.289 0.0000
131   24.688 6.447E+00 7.621E+04 7.178E+06 3.776E+04 -3.277 0.0000
132   24.531 6.447E+00 7.482E+04 7.237E+06 3.758E+04 -3.271 0.0000
133   24.375 6.417E+00 7.345E+04 7.297E+06 3.750E+04 -3.259 0.0000
134   24.219 6.395E+00 7.228E+04 7.356E+06 3.741E+04 -3.248 0.0000
135   24.062 6.366E+00 7.096E+04 7.416E+06 3.733E+04 -3.236 0.0000
136   23.906 6.337E+00 6.966E+04 7.475E+06 3.724E+04 -3.223 0.0000
137   23.750 6.308E+00 6.839E+04 7.534E+06 3.715E+04 -3.210 0.0000
138   23.594 6.279E+00 6.714E+04 7.594E+06 3.707E+04 -3.197 0.0000
139   23.438 6.250E+00 6.592E+04 7.653E+06 3.698E+04 -3.185 0.0000
140   23.281 6.228E+00 6.486E+04 7.713E+06 3.690E+04 -3.174 0.0000
141   23.125 6.200E+00 6.368E+04 7.772E+06 3.681E+04 -3.162 0.0000
142   22.969 6.200E+00 6.252E+04 7.831E+06 3.664E+04 -3.156 0.0000
143   22.812 6.178E+00 6.152E+04 7.891E+06 3.656E+04 -3.146 0.0000
144   22.656 6.150E+00 6.039E+04 7.950E+06 3.648E+04 -3.133 0.0000
145   22.500 6.122E+00 5.929E+04 8.010E+06 3.639E+04 -3.121 0.0000
146   22.344 6.093E+00 5.821E+04 8.069E+06 3.631E+04 -3.108 0.0000
147   22.188 6.065E+00 5.715E+04 8.129E+06 3.622E+04 -3.095 0.0000
148   22.031 6.072E+00 5.623E+04 8.188E+06 3.606E+04 -3.092 0.0000
149   21.875 6.045E+00 5.521E+04 8.247E+06 3.597E+04 -3.079 0.0000
150   21.719 6.017E+00 5.420E+04 8.307E+06 3.589E+04 -3.067 0.0000
151   21.562 5.989E+00 5.321E+04 8.366E+06 3.581E+04 -3.054 0.0000
152   21.406 5.968E+00 5.236E+04 8.426E+06 3.573E+04 -3.044 0.0000
153   21.250 5.941E+00 5.140E+04 8.485E+06 3.565E+04 -3.031 0.0000
154   21.094 5.914E+00 5.047E+04 8.544E+06 3.556E+04 -3.018 0.0000
155   20.938 5.893E+00 4.966E+04 8.604E+06 3.548E+04 -3.008 0.0000
156   20.781 5.873E+00 4.887E+04 8.663E+06 3.540E+04 -2.998 0.0000
157   20.625 5.846E+00 4.797E+04 8.723E+06 3.532E+04 -2.985 0.0000
158   20.469 5.819E+00 4.710E+04 8.782E+06 3.524E+04 -2.972 0.0000
159   20.312 5.792E+00 4.624E+04 8.842E+06 3.516E+04 -2.959 0.0000
160   20.156 5.772E+00 4.550E+04 8.901E+06 3.508E+04 -2.949 0.0000
161   20.000 5.746E+00 4.467E+04 8.960E+06 3.499E+04 -2.936 0.0000
162   19.844 5.700E+00 4.355E+04 9.079E+06 3.491E+04 -2.916 0.0000
163   19.688 5.680E+00 4.246E+04 9.198E+06 3.475E+04 -2.903 0.0000
164   19.531 5.661E+00 4.140E+04 9.316E+06 3.459E+04 -2.890 0.0000
165   19.375 5.615E+00 4.036E+04 9.435E+06 3.451E+04 -2.870 0.0000
166   19.219 5.596E+00 3.936E+04 9.553E+06 3.436E+04 -2.857 0.0000
167   19.062 5.576E+00 3.837E+04 9.672E+06 3.420E+04 -2.844 0.0000
168   18.906 5.564E+00 3.750E+04 9.791E+06 3.404E+04 -2.833 0.0000
169   18.750 5.519E+00 3.656E+04 9.909E+06 3.396E+04 -2.813 0.0000
170   18.594 5.500E+00 3.565E+04 1.003E+07 3.381E+04 -2.800 0.0000
171   18.438 5.481E+00 3.475E+04 1.015E+07 3.365E+04 -2.787 0.0000
172   18.281 5.468E+00 3.396E+04 1.026E+07 3.350E+04 -2.777 0.0000
173   18.125 5.425E+00 3.311E+04 1.038E+07 3.342E+04 -2.756 0.0000
174   17.969 5.381E+00 3.228E+04 1.050E+07 3.334E+04 -2.736 0.0000
175   17.812 5.362E+00 3.148E+04 1.062E+07 3.319E+04 -2.723 0.0000
176   17.656 5.326E+00 3.076E+04 1.074E+07 3.311E+04 -2.705 0.0000
177   17.500 5.307E+00 2.999E+04 1.086E+07 3.296E+04 -2.692 0.0000
178   17.344 5.289E+00 2.924E+04 1.098E+07 3.281E+04 -2.679 0.0000
179   17.188 5.246E+00 2.851E+04 1.110E+07 3.273E+04 -2.659 0.0000
180   17.031 5.204E+00 2.780E+04 1.121E+07 3.266E+04 -2.639 0.0000
181   16.875 5.192E+00 2.716E+04 1.133E+07 3.251E+04 -2.628 0.0000
182   16.719 5.174E+00 2.649E+04 1.145E+07 3.236E+04 -2.615 0.0000
183   16.562 5.133E+00 2.582E+04 1.157E+07 3.228E+04 -2.595 0.0000
184   16.406 5.115E+00 2.518E+04 1.169E+07 3.214E+04 -2.582 0.0000
185   16.250 5.098E+00 2.455E+04 1.181E+07 3.199E+04 -2.569 0.0000
186   16.094 5.086E+00 2.399E+04 1.193E+07 3.184E+04 -2.558 0.0000
187   15.938 5.045E+00 2.339E+04 1.204E+07 3.177E+04 -2.538 0.0000
188   15.781 5.028E+00 2.280E+04 1.216E+07 3.162E+04 -2.525 0.0000
189   15.625 4.987E+00 2.223E+04 1.228E+07 3.155E+04 -2.505 0.0000
190   15.469 4.947E+00 2.168E+04 1.240E+07 3.148E+04 -2.484 0.0000
191   15.312 4.930E+00 2.113E+04 1.252E+07 3.133E+04 -2.471 0.0000
192   15.156 4.913E+00 2.061E+04 1.264E+07 3.119E+04 -2.458 0.0000
193   15.000 4.896E+00 2.009E+04 1.276E+07 3.105E+04 -2.445 0.0000
194   14.906 4.863E+00 1.963E+04 1.291E+07 3.097E+04 -2.427 0.0000
195   14.812 4.857E+00 1.923E+04 1.306E+07 3.083E+04 -2.419 0.0000
196   14.719 4.829E+00 1.884E+04 1.322E+07 3.076E+04 -2.404 0.0000
197   14.625 4.801E+00 1.845E+04 1.337E+07 3.069E+04 -2.389 0.0000
198   14.531 4.796E+00 1.807E+04 1.352E+07 3.055E+04 -2.381 0.0000
199   14.438 4.768E+00 1.770E+04 1.368E+07 3.048E+04 -2.365 0.0000
200   14.344 4.763E+00 1.734E+04 1.383E+07 3.034E+04 -2.357 0.0000
201   14.250 4.735E+00 1.698E+04 1.399E+07 3.027E+04 -2.342 0.0000
202   14.156 4.708E+00 1.663E+04 1.414E+07 3.020E+04 -2.327 0.0000
203   14.062 4.703E+00 1.629E+04 1.429E+07 3.006E+04 -2.319 0.0000
204   13.969 4.676E+00 1.596E+04 1.445E+07 2.999E+04 -2.303 0.0000
205   13.875 4.670E+00 1.563E+04 1.460E+07 2.985E+04 -2.295 0.0000
206   13.781 4.644E+00 1.531E+04 1.475E+07 2.979E+04 -2.280 0.0000
207   13.688 4.617E+00 1.500E+04 1.491E+07 2.972E+04 -2.265 0.0000
208   13.594 4.612E+00 1.469E+04 1.506E+07 2.958E+04 -2.257 0.0000
209   13.500 4.585E+00 1.439E+04 1.522E+07 2.951E+04 -2.241 0.0000
210   13.406 4.559E+00 1.409E+04 1.537E+07 2.944E+04 -2.226 0.0000
211   13.312 4.554E+00 1.380E+04 1.552E+07 2.931E+04 -2.218 0.0000
212   13.219 4.528E+00 1.352E+04 1.568E+07 2.924E+04 -2.203 0.0000
213   13.125 4.522E+00 1.324E+04 1.583E+07 2.911E+04 -2.195 0.0000
214   13.031 4.496E+00 1.297E+04 1.598E+07 2.904E+04 -2.179 0.0000
215   12.938 4.471E+00 1.271E+04 1.614E+07 2.897E+04 -2.164 0.0000
216   12.844 4.465E+00 1.245E+04 1.629E+07 2.884E+04 -2.156 0.0000
217   12.750 4.440E+00 1.219E+04 1.645E+07 2.877E+04 -2.141 0.0000
218   12.656 4.435E+00 1.194E+04 1.660E+07 2.864E+04 -2.132 0.0000
219   12.562 4.409E+00 1.169E+04 1.675E+07 2.858E+04 -2.117 0.0000
220   12.469 4.384E+00 1.146E+04 1.691E+07 2.851E+04 -2.102 0.0000
221   12.375 4.379E+00 1.122E+04 1.706E+07 2.838E+04 -2.094 0.0000
222   12.281 4.354E+00 1.099E+04 1.721E+07 2.831E+04 -2.078 0.0000
223   12.188 4.329E+00 1.076E+04 1.737E+07 2.825E+04 -2.063 0.0000
224   12.094 4.319E+00 1.052E+04 1.752E+07 2.812E+04 -2.052 0.0000
225   12.000 4.294E+00 1.030E+04 1.767E+07 2.805E+04 -2.037 0.0000
226   11.906 4.274E+00 1.002E+04 1.804E+07 2.793E+04 -2.022 0.0000
227   11.812 4.255E+00 9.750E+03 1.840E+07 2.780E+04 -2.006 0.0000
228   11.719 4.235E+00 9.484E+03 1.876E+07 2.767E+04 -1.990 0.0000
229   11.625 4.211E+00 9.204E+03 1.912E+07 2.754E+04 -1.972 0.0000
230   11.531 4.191E+00 8.954E+03 1.948E+07 2.742E+04 -1.956 0.0000
231   11.438 4.167E+00 8.690E+03 1.984E+07 2.729E+04 -1.938 0.0000
232   11.344 4.148E+00 8.453E+03 2.020E+07 2.716E+04 -1.923 0.0000
233   11.250 4.124E+00 8.204E+03 2.056E+07 2.704E+04 -1.905 0.0000
234   11.156 4.105E+00 7.980E+03 2.092E+07 2.692E+04 -1.889 0.0000
235   11.062 4.082E+00 7.745E+03 2.129E+07 2.679E+04 -1.871 0.0000
236   10.969 4.063E+00 7.534E+03 2.165E+07 2.667E+04 -1.855 0.0000
237   10.875 4.040E+00 7.311E+03 2.201E+07 2.655E+04 -1.837 0.0000
238   10.781 4.021E+00 7.112E+03 2.237E+07 2.642E+04 -1.821 0.0000
239   10.688 3.998E+00 6.902E+03 2.273E+07 2.630E+04 -1.803 0.0000
240   10.594 3.980E+00 6.714E+03 2.309E+07 2.618E+04 -1.787 0.0000
241   10.500 3.962E+00 6.531E+03 2.345E+07 2.606E+04 -1.772 0.0000
242   10.406 3.943E+00 6.353E+03 2.381E+07 2.594E+04 -1.756 0.0000
243   10.312 3.925E+00 6.180E+03 2.417E+07 2.582E+04 -1.740 0.0000
244   10.219 3.903E+00 5.998E+03 2.454E+07 2.570E+04 -1.722 0.0000
245   10.125 3.885E+00 5.834E+03 2.490E+07 2.559E+04 -1.707 0.0000
246   10.031 3.880E+00 5.662E+03 2.526E+07 2.541E+04 -1.696 0.0000
247    9.938 3.862E+00 5.508E+03 2.562E+07 2.529E+04 -1.680 0.0000
248    9.844 3.845E+00 5.358E+03 2.598E+07 2.518E+04 -1.664 0.0000
249    9.750 3.823E+00 5.200E+03 2.634E+07 2.506E+04 -1.646 0.0000
250    9.656 3.805E+00 5.058E+03 2.670E+07 2.495E+04 -1.630 0.0000
251    9.562 3.783E+00 4.909E+03 2.706E+07 2.483E+04 -1.612 0.0000
252    9.469 3.766E+00 4.775E+03 2.742E+07 2.472E+04 -1.596 0.0000
253    9.375 3.744E+00 4.634E+03 2.779E+07 2.460E+04 -1.578 0.0000
254    9.281 3.727E+00 4.508E+03 2.815E+07 2.449E+04 -1.562 0.0000
255    9.188 3.706E+00 4.375E+03 2.851E+07 2.438E+04 -1.544 0.0000
256    9.094 3.689E+00 4.256E+03 2.887E+07 2.427E+04 -1.528 0.0000
257    9.000 3.672E+00 4.140E+03 2.923E+07 2.415E+04 -1.513 0.0000
258    8.938 3.655E+00 4.027E+03 2.983E+07 2.404E+04 -1.497 0.0000
259    8.875 3.642E+00 3.926E+03 3.043E+07 2.393E+04 -1.484 0.0000
260    8.812 3.630E+00 3.828E+03 3.103E+07 2.382E+04 -1.471 0.0000
261    8.750 3.617E+00 3.733E+03 3.162E+07 2.371E+04 -1.457 0.0000
262    8.688 3.605E+00 3.639E+03 3.222E+07 2.360E+04 -1.444 0.0000
263    8.625 3.592E+00 3.548E+03 3.282E+07 2.350E+04 -1.431 0.0000
264    8.562 3.580E+00 3.459E+03 3.342E+07 2.339E+04 -1.418 0.0000
265    8.500 3.563E+00 3.365E+03 3.402E+07 2.328E+04 -1.402 0.0000
266    8.438 3.547E+00 3.273E+03 3.462E+07 2.317E+04 -1.386 0.0000
267    8.375 3.535E+00 3.192E+03 3.522E+07 2.307E+04 -1.373 0.0000
268    8.312 3.523E+00 3.112E+03 3.582E+07 2.296E+04 -1.359 0.0000
269    8.250 3.510E+00 3.034E+03 3.642E+07 2.286E+04 -1.346 0.0000
270    8.188 3.482E+00 2.958E+03 3.701E+07 2.280E+04 -1.326 0.0000
271    8.125 3.470E+00 2.884E+03 3.761E+07 2.270E+04 -1.313 0.0000
272    8.062 3.458E+00 2.812E+03 3.821E+07 2.259E+04 -1.299 0.0000
273    8.000 3.442E+00 2.735E+03 3.881E+07 2.249E+04 -1.283 0.0000
274    7.938 3.411E+00 2.661E+03 3.941E+07 2.244E+04 -1.261 0.0000
275    7.875 3.399E+00 2.594E+03 4.001E+07 2.234E+04 -1.247 0.0000
276    7.812 3.387E+00 2.529E+03 4.061E+07 2.223E+04 -1.234 0.0000
277    7.750 3.376E+00 2.466E+03 4.121E+07 2.213E+04 -1.221 0.0000
278    7.688 3.364E+00 2.404E+03 4.180E+07 2.203E+04 -1.207 0.0000
279    7.625 3.352E+00 2.344E+03 4.240E+07 2.193E+04 -1.194 0.0000
280    7.562 3.341E+00 2.286E+03 4.300E+07 2.183E+04 -1.181 0.0000
281    7.500 3.326E+00 2.223E+03 4.360E+07 2.173E+04 -1.165 0.0000
282    7.438 3.310E+00 2.163E+03 4.420E+07 2.163E+04 -1.149 0.0000
283    7.375 3.299E+00 2.109E+03 4.480E+07 2.153E+04 -1.136 0.0000
284    7.312 3.287E+00 2.056E+03 4.540E+07 2.143E+04 -1.123 0.0000
285    7.250 3.276E+00 2.004E+03 4.600E+07 2.133E+04 -1.109 0.0000
286    7.188 3.265E+00 1.954E+03 4.660E+07 2.123E+04 -1.096 0.0000
287    7.125 3.254E+00 1.905E+03 4.719E+07 2.113E+04 -1.083 0.0000
288    7.062 3.239E+00 1.854E+03 4.779E+07 2.104E+04 -1.067 0.0000
289    7.000 3.227E+00 1.807E+03 4.839E+07 2.094E+04 -1.053 0.0000
290    6.938 3.213E+00 1.742E+03 5.027E+07 2.080E+04 -1.035 0.0000
291    6.875 3.198E+00 1.679E+03 5.215E+07 2.065E+04 -1.016 0.0000
292    6.812 3.183E+00 1.618E+03 5.402E+07 2.051E+04 -0.997 0.0000
293    6.750 3.150E+00 1.556E+03 5.590E+07 2.042E+04 -0.969 0.0000
294    6.688 3.136E+00 1.500E+03 5.778E+07 2.028E+04 -0.950 0.0000
295    6.625 3.121E+00 1.445E+03 5.965E+07 2.014E+04 -0.931 0.0000
296    6.562 3.093E+00 1.393E+03 6.153E+07 2.004E+04 -0.905 0.0000
297    6.500 3.079E+00 1.343E+03 6.341E+07 1.991E+04 -0.886 0.0000
298    6.438 3.065E+00 1.294E+03 6.528E+07 1.977E+04 -0.867 0.0000
299    6.375 3.047E+00 1.245E+03 6.716E+07 1.963E+04 -0.846 0.0000
300    6.312 3.033E+00 1.199E+03 6.904E+07 1.950E+04 -0.827 0.0000
301    6.250 3.005E+00 1.156E+03 7.091E+07 1.941E+04 -0.801 0.0000
302    6.188 2.978E+00 1.114E+03 7.279E+07 1.932E+04 -0.775 0.0000
303    6.125 2.964E+00 1.074E+03 7.467E+07 1.919E+04 -0.757 0.0000
304    6.062 2.950E+00 1.035E+03 7.655E+07 1.905E+04 -0.738 0.0000
305    6.000 2.920E+00 9.954E+02 7.842E+07 1.897E+04 -0.709 0.0000
306    5.938 2.893E+00 9.594E+02 8.030E+07 1.888E+04 -0.683 0.0000
307    5.875 2.880E+00 9.247E+02 8.218E+07 1.875E+04 -0.664 0.0000
308    5.812 2.867E+00 8.913E+02 8.405E+07 1.862E+04 -0.645 0.0000
309    5.750 2.840E+00 8.590E+02 8.593E+07 1.854E+04 -0.619 0.0000
310    5.688 2.814E+00 8.279E+02 8.781E+07 1.845E+04 -0.593 0.0000
311    5.625 2.798E+00 7.962E+02 8.968E+07 1.832E+04 -0.572 0.0000
