# Stellar evolution track /home/tal/SciTools/synt/tracks/p_new641
# Track based on the Maeder-Meynet (Geneva) evolutionary tracks
# Charbonnel, C., Meynet, G., Maeder, A., Schaller G. & Schaerer, D., 1993, A&AS, 101, 415 
# Track point   0
# Twice solar metallicity tracks
# #   M[M0]     R[R0]     L[L0]   t_MS[yr]  Teff[K]      K  T/t_MS
       M        R         L       T          Teff       K    T_t_ms
298    6.438 3.356E+00 1.377E+03 5.773E+07 1.919E+04 -1.027 0.0000
299    6.375 3.337E+00 1.324E+03 5.944E+07 1.905E+04 -1.005 0.0000
300    6.312 3.318E+00 1.274E+03 6.115E+07 1.892E+04 -0.984 0.0000
301    6.250 3.303E+00 1.227E+03 6.286E+07 1.879E+04 -0.965 0.0000
302    6.188 3.284E+00 1.180E+03 6.457E+07 1.866E+04 -0.943 0.0000
303    6.125 3.269E+00 1.138E+03 6.629E+07 1.854E+04 -0.924 0.0000
304    6.062 3.250E+00 1.094E+03 6.800E+07 1.841E+04 -0.903 0.0000
305    6.000 3.235E+00 1.054E+03 6.971E+07 1.828E+04 -0.884 0.0000
306    5.938 3.220E+00 1.016E+03 7.142E+07 1.816E+04 -0.865 0.0000
307    5.875 3.202E+00 9.772E+02 7.313E+07 1.803E+04 -0.844 0.0000
308    5.812 3.183E+00 9.397E+02 7.484E+07 1.791E+04 -0.822 0.0000
309    5.750 3.165E+00 9.036E+02 7.655E+07 1.778E+04 -0.801 0.0000
310    5.688 3.150E+00 8.710E+02 7.826E+07 1.766E+04 -0.782 0.0000
311    5.625 3.118E+00 8.375E+02 7.997E+07 1.758E+04 -0.753 0.0000
312    5.562 3.100E+00 8.054E+02 8.168E+07 1.746E+04 -0.732 0.0000
313    5.500 3.082E+00 7.745E+02 8.339E+07 1.734E+04 -0.710 0.0000
314    5.438 3.065E+00 7.447E+02 8.510E+07 1.722E+04 -0.688 0.0000
315    5.375 3.047E+00 7.161E+02 8.681E+07 1.710E+04 -0.667 0.0000
316    5.312 3.033E+00 6.902E+02 8.852E+07 1.698E+04 -0.648 0.0000
317    5.250 3.016E+00 6.637E+02 9.023E+07 1.687E+04 -0.626 0.0000
318    5.188 2.988E+00 6.397E+02 9.194E+07 1.679E+04 -0.600 0.0000
319    5.125 2.971E+00 6.152E+02 9.366E+07 1.667E+04 -0.579 0.0000
320    5.062 2.954E+00 5.916E+02 9.537E+07 1.656E+04 -0.557 0.0000
321    5.000 2.937E+00 5.689E+02 9.708E+07 1.644E+04 -0.535 0.0000
322    4.969 2.927E+00 5.546E+02 9.961E+07 1.637E+04 -0.522 0.0000
323    4.938 2.916E+00 5.408E+02 1.022E+08 1.629E+04 -0.508 0.0000
324    4.906 2.916E+00 5.260E+02 1.047E+08 1.618E+04 -0.499 0.0000
325    4.875 2.906E+00 5.129E+02 1.072E+08 1.611E+04 -0.485 0.0000
326    4.844 2.896E+00 5.000E+02 1.098E+08 1.603E+04 -0.472 0.0000
327    4.812 2.883E+00 4.864E+02 1.123E+08 1.596E+04 -0.456 0.0000
328    4.781 2.873E+00 4.742E+02 1.148E+08 1.589E+04 -0.442 0.0000
329    4.750 2.860E+00 4.613E+02 1.174E+08 1.581E+04 -0.426 0.0000
330    4.719 2.847E+00 4.487E+02 1.199E+08 1.574E+04 -0.410 0.0000
331    4.688 2.837E+00 4.375E+02 1.224E+08 1.567E+04 -0.396 0.0000
332    4.656 2.824E+00 4.256E+02 1.250E+08 1.560E+04 -0.380 0.0000
333    4.625 2.814E+00 4.150E+02 1.275E+08 1.552E+04 -0.366 0.0000
334    4.594 2.805E+00 4.046E+02 1.301E+08 1.545E+04 -0.353 0.0000
335    4.562 2.792E+00 3.936E+02 1.326E+08 1.538E+04 -0.336 0.0000
336    4.531 2.782E+00 3.837E+02 1.351E+08 1.531E+04 -0.323 0.0000
337    4.500 2.785E+00 3.741E+02 1.377E+08 1.521E+04 -0.316 0.0000
338    4.469 2.772E+00 3.639E+02 1.402E+08 1.514E+04 -0.300 0.0000
339    4.438 2.763E+00 3.548E+02 1.427E+08 1.507E+04 -0.286 0.0000
340    4.406 2.753E+00 3.459E+02 1.453E+08 1.500E+04 -0.272 0.0000
341    4.375 2.744E+00 3.373E+02 1.478E+08 1.493E+04 -0.259 0.0000
342    4.344 2.734E+00 3.289E+02 1.503E+08 1.486E+04 -0.245 0.0000
343    4.312 2.722E+00 3.199E+02 1.529E+08 1.479E+04 -0.229 0.0000
344    4.281 2.712E+00 3.119E+02 1.554E+08 1.472E+04 -0.215 0.0000
345    4.250 2.700E+00 3.034E+02 1.580E+08 1.466E+04 -0.199 0.0000
346    4.219 2.688E+00 2.951E+02 1.605E+08 1.459E+04 -0.182 0.0000
347    4.188 2.678E+00 2.877E+02 1.630E+08 1.452E+04 -0.169 0.0000
348    4.156 2.666E+00 2.799E+02 1.656E+08 1.445E+04 -0.152 0.0000
349    4.125 2.657E+00 2.729E+02 1.681E+08 1.439E+04 -0.139 0.0000
350    4.094 2.648E+00 2.661E+02 1.706E+08 1.432E+04 -0.125 0.0000
351    4.062 2.635E+00 2.588E+02 1.732E+08 1.426E+04 -0.109 0.0000
352    4.031 2.626E+00 2.523E+02 1.757E+08 1.419E+04 -0.095 0.0000
353    4.000 2.626E+00 2.455E+02 1.782E+08 1.409E+04 -0.086 0.0000
354    3.969 2.605E+00 2.371E+02 1.859E+08 1.403E+04 -0.062 0.0000
355    3.938 2.593E+00 2.286E+02 1.935E+08 1.393E+04 -0.042 0.0000
356    3.906 2.584E+00 2.208E+02 2.011E+08 1.384E+04 -0.025 0.0000
357    3.875 2.575E+00 2.133E+02 2.087E+08 1.374E+04 -0.008 0.0000
358    3.844 2.567E+00 2.061E+02 2.164E+08 1.365E+04  0.009 0.0000
359    3.812 2.555E+00 1.986E+02 2.240E+08 1.355E+04  0.028 0.0000
360    3.781 2.546E+00 1.919E+02 2.316E+08 1.346E+04  0.045 0.0000
361    3.750 2.523E+00 1.849E+02 2.392E+08 1.340E+04  0.072 0.0000
362    3.719 2.514E+00 1.786E+02 2.469E+08 1.330E+04  0.089 0.0000
363    3.688 2.494E+00 1.726E+02 2.545E+08 1.324E+04  0.112 0.0000
364    3.656 2.482E+00 1.663E+02 2.621E+08 1.315E+04  0.132 0.0000
365    3.625 2.474E+00 1.607E+02 2.697E+08 1.306E+04  0.149 0.0000
366    3.594 2.454E+00 1.552E+02 2.774E+08 1.300E+04  0.173 0.0000
367    3.562 2.443E+00 1.496E+02 2.850E+08 1.291E+04  0.193 0.0000
368    3.531 2.434E+00 1.445E+02 2.926E+08 1.282E+04  0.210 0.0000
369    3.500 2.423E+00 1.393E+02 3.002E+08 1.274E+04  0.229 0.0000
370    3.469 2.412E+00 1.343E+02 3.079E+08 1.265E+04  0.249 0.0000
371    3.438 2.404E+00 1.297E+02 3.155E+08 1.256E+04  0.266 0.0000
372    3.406 2.393E+00 1.250E+02 3.231E+08 1.247E+04  0.286 0.0000
373    3.375 2.373E+00 1.208E+02 3.307E+08 1.242E+04  0.310 0.0000
374    3.344 2.354E+00 1.167E+02 3.384E+08 1.236E+04  0.334 0.0000
375    3.312 2.343E+00 1.125E+02 3.460E+08 1.227E+04  0.354 0.0000
376    3.281 2.335E+00 1.086E+02 3.536E+08 1.219E+04  0.371 0.0000
377    3.250 2.327E+00 1.050E+02 3.612E+08 1.211E+04  0.388 0.0000
378    3.219 2.306E+00 1.012E+02 3.689E+08 1.205E+04  0.415 0.0000
379    3.188 2.298E+00 9.772E+01 3.765E+08 1.197E+04  0.432 0.0000
380    3.156 2.287E+00 9.419E+01 3.841E+08 1.189E+04  0.452 0.0000
381    3.125 2.280E+00 9.099E+01 3.917E+08 1.180E+04  0.469 0.0000
382    3.094 2.272E+00 8.790E+01 3.994E+08 1.172E+04  0.486 0.0000
383    3.062 2.261E+00 8.472E+01 4.070E+08 1.164E+04  0.506 0.0000
384    3.031 2.254E+00 8.185E+01 4.146E+08 1.156E+04  0.524 0.0000
385    3.000 2.235E+00 7.907E+01 4.222E+08 1.151E+04  0.548 0.0000
386    2.984 2.230E+00 7.727E+01 4.318E+08 1.146E+04  0.559 0.0000
387    2.969 2.225E+00 7.551E+01 4.414E+08 1.140E+04  0.571 0.0000
388    2.954 2.210E+00 7.379E+01 4.510E+08 1.138E+04  0.589 0.0000
389    2.938 2.205E+00 7.211E+01 4.606E+08 1.132E+04  0.601 0.0000
390    2.922 2.200E+00 7.047E+01 4.702E+08 1.127E+04  0.613 0.0000
391    2.906 2.192E+00 6.871E+01 4.797E+08 1.122E+04  0.627 0.0000
392    2.891 2.187E+00 6.714E+01 4.893E+08 1.117E+04  0.638 0.0000
393    2.875 2.182E+00 6.561E+01 4.989E+08 1.112E+04  0.650 0.0000
394    2.859 2.177E+00 6.412E+01 5.085E+08 1.107E+04  0.662 0.0000
395    2.844 2.172E+00 6.266E+01 5.181E+08 1.102E+04  0.673 0.0000
396    2.828 2.167E+00 6.124E+01 5.277E+08 1.096E+04  0.685 0.0000
397    2.812 2.162E+00 5.984E+01 5.373E+08 1.091E+04  0.697 0.0000
398    2.796 2.157E+00 5.848E+01 5.468E+08 1.086E+04  0.708 0.0000
399    2.781 2.142E+00 5.715E+01 5.564E+08 1.084E+04  0.727 0.0000
400    2.766 2.137E+00 5.585E+01 5.660E+08 1.079E+04  0.739 0.0000
401    2.750 2.132E+00 5.458E+01 5.756E+08 1.074E+04  0.750 0.0000
402    2.734 2.127E+00 5.333E+01 5.852E+08 1.069E+04  0.762 0.0000
403    2.719 2.123E+00 5.212E+01 5.948E+08 1.064E+04  0.774 0.0000
404    2.704 2.118E+00 5.093E+01 6.043E+08 1.059E+04  0.785 0.0000
405    2.688 2.113E+00 4.977E+01 6.139E+08 1.054E+04  0.797 0.0000
406    2.672 2.108E+00 4.864E+01 6.235E+08 1.050E+04  0.809 0.0000
407    2.656 2.101E+00 4.742E+01 6.331E+08 1.045E+04  0.823 0.0000
408    2.641 2.096E+00 4.634E+01 6.427E+08 1.040E+04  0.835 0.0000
409    2.625 2.081E+00 4.529E+01 6.523E+08 1.038E+04  0.853 0.0000
410    2.609 2.077E+00 4.426E+01 6.619E+08 1.033E+04  0.865 0.0000
411    2.594 2.072E+00 4.325E+01 6.714E+08 1.028E+04  0.877 0.0000
412    2.578 2.067E+00 4.227E+01 6.810E+08 1.023E+04  0.889 0.0000
413    2.562 2.053E+00 4.130E+01 6.906E+08 1.021E+04  0.907 0.0000
414    2.546 2.048E+00 4.036E+01 7.002E+08 1.016E+04  0.919 0.0000
415    2.531 2.043E+00 3.945E+01 7.098E+08 1.012E+04  0.931 0.0000
416    2.516 2.039E+00 3.855E+01 7.194E+08 1.007E+04  0.943 0.0000
417    2.500 2.025E+00 3.767E+01 7.289E+08 1.005E+04  0.961 0.0000
418    2.484 2.022E+00 3.656E+01 7.408E+08 9.977E+03  0.974 0.0000
419    2.469 2.013E+00 3.556E+01 7.526E+08 9.931E+03  0.991 0.0000
420    2.454 2.004E+00 3.459E+01 7.644E+08 9.886E+03  1.008 0.0000
421    2.438 1.992E+00 3.357E+01 7.762E+08 9.840E+03  1.027 0.0000
422    2.422 1.990E+00 3.258E+01 7.880E+08 9.772E+03  1.040 0.0000
423    2.406 1.981E+00 3.170E+01 7.998E+08 9.727E+03  1.057 0.0000
424    2.391 1.972E+00 3.083E+01 8.116E+08 9.683E+03  1.074 0.0000
425    2.375 1.963E+00 2.999E+01 8.234E+08 9.638E+03  1.091 0.0000
426    2.359 1.960E+00 2.911E+01 8.352E+08 9.572E+03  1.104 0.0000
427    2.344 1.951E+00 2.831E+01 8.470E+08 9.528E+03  1.121 0.0000
428    2.328 1.942E+00 2.754E+01 8.588E+08 9.484E+03  1.138 0.0000
429    2.312 1.940E+00 2.673E+01 8.706E+08 9.419E+03  1.151 0.0000
430    2.296 1.929E+00 2.594E+01 8.824E+08 9.376E+03  1.170 0.0000
431    2.281 1.920E+00 2.523E+01 8.943E+08 9.333E+03  1.187 0.0000
432    2.266 1.920E+00 2.455E+01 9.061E+08 9.268E+03  1.198 0.0000
433    2.250 1.909E+00 2.382E+01 9.179E+08 9.226E+03  1.217 0.0000
434    2.234 1.898E+00 2.312E+01 9.297E+08 9.183E+03  1.237 0.0000
435    2.219 1.890E+00 2.249E+01 9.415E+08 9.141E+03  1.254 0.0000
436    2.204 1.887E+00 2.183E+01 9.533E+08 9.078E+03  1.267 0.0000
437    2.188 1.879E+00 2.123E+01 9.651E+08 9.036E+03  1.284 0.0000
438    2.172 1.870E+00 2.065E+01 9.769E+08 8.995E+03  1.301 0.0000
439    2.156 1.868E+00 2.004E+01 9.887E+08 8.933E+03  1.314 0.0000
440    2.141 1.859E+00 1.950E+01 1.001E+09 8.892E+03  1.331 0.0000
441    2.125 1.849E+00 1.892E+01 1.012E+09 8.851E+03  1.351 0.0000
442    2.109 1.838E+00 1.837E+01 1.024E+09 8.810E+03  1.371 0.0000
443    2.094 1.830E+00 1.786E+01 1.036E+09 8.770E+03  1.388 0.0000
444    2.078 1.821E+00 1.738E+01 1.048E+09 8.730E+03  1.405 0.0000
445    2.062 1.819E+00 1.687E+01 1.060E+09 8.670E+03  1.418 0.0000
446    2.046 1.809E+00 1.637E+01 1.071E+09 8.630E+03  1.438 0.0000
447    2.031 1.800E+00 1.592E+01 1.083E+09 8.590E+03  1.455 0.0000
448    2.016 1.800E+00 1.549E+01 1.095E+09 8.531E+03  1.466 0.0000
449    2.000 1.790E+00 1.503E+01 1.107E+09 8.492E+03  1.486 0.0000
450    1.990 1.788E+00 1.472E+01 1.130E+09 8.453E+03  1.495 0.0000
451    1.981 1.784E+00 1.439E+01 1.153E+09 8.414E+03  1.508 0.0000
452    1.971 1.782E+00 1.409E+01 1.177E+09 8.375E+03  1.517 0.0000
453    1.962 1.780E+00 1.380E+01 1.200E+09 8.337E+03  1.527 0.0000
454    1.953 1.770E+00 1.352E+01 1.223E+09 8.318E+03  1.543 0.0000
455    1.944 1.768E+00 1.324E+01 1.247E+09 8.279E+03  1.553 0.0000
456    1.934 1.763E+00 1.294E+01 1.270E+09 8.241E+03  1.565 0.0000
457    1.925 1.761E+00 1.268E+01 1.293E+09 8.204E+03  1.575 0.0000
458    1.915 1.759E+00 1.242E+01 1.317E+09 8.166E+03  1.585 0.0000
459    1.906 1.749E+00 1.216E+01 1.340E+09 8.147E+03  1.601 0.0000
460    1.897 1.747E+00 1.191E+01 1.363E+09 8.110E+03  1.611 0.0000
461    1.888 1.743E+00 1.164E+01 1.386E+09 8.072E+03  1.623 0.0000
462    1.878 1.741E+00 1.140E+01 1.410E+09 8.035E+03  1.633 0.0000
463    1.869 1.731E+00 1.117E+01 1.433E+09 8.017E+03  1.650 0.0000
464    1.859 1.727E+00 1.091E+01 1.456E+09 7.980E+03  1.662 0.0000
465    1.850 1.725E+00 1.069E+01 1.480E+09 7.943E+03  1.672 0.0000
466    1.840 1.723E+00 1.047E+01 1.503E+09 7.907E+03  1.682 0.0000
467    1.831 1.713E+00 1.026E+01 1.526E+09 7.889E+03  1.698 0.0000
468    1.822 1.711E+00 1.005E+01 1.550E+09 7.852E+03  1.708 0.0000
469    1.812 1.708E+00 9.817E+00 1.573E+09 7.816E+03  1.720 0.0000
470    1.803 1.704E+00 9.594E+00 1.596E+09 7.780E+03  1.733 0.0000
471    1.793 1.702E+00 9.397E+00 1.620E+09 7.745E+03  1.743 0.0000
472    1.784 1.700E+00 9.204E+00 1.643E+09 7.709E+03  1.753 0.0000
473    1.775 1.690E+00 9.016E+00 1.666E+09 7.691E+03  1.769 0.0000
474    1.766 1.688E+00 8.831E+00 1.689E+09 7.656E+03  1.779 0.0000
475    1.756 1.686E+00 8.650E+00 1.713E+09 7.621E+03  1.789 0.0000
476    1.747 1.684E+00 8.472E+00 1.736E+09 7.586E+03  1.799 0.0000
477    1.737 1.672E+00 8.279E+00 1.759E+09 7.568E+03  1.818 0.0000
478    1.728 1.671E+00 8.110E+00 1.783E+09 7.534E+03  1.828 0.0000
479    1.719 1.669E+00 7.943E+00 1.806E+09 7.499E+03  1.838 0.0000
480    1.710 1.659E+00 7.780E+00 1.829E+09 7.482E+03  1.854 0.0000
481    1.700 1.655E+00 7.603E+00 1.853E+09 7.447E+03  1.867 0.0000
482    1.694 1.648E+00 7.464E+00 1.882E+09 7.430E+03  1.881 0.0000
483    1.688 1.642E+00 7.345E+00 1.912E+09 7.413E+03  1.892 0.0000
484    1.681 1.644E+00 7.228E+00 1.941E+09 7.379E+03  1.897 0.0000
485    1.675 1.636E+00 7.096E+00 1.970E+09 7.362E+03  1.911 0.0000
486    1.668 1.631E+00 6.982E+00 2.000E+09 7.345E+03  1.922 0.0000
487    1.662 1.623E+00 6.855E+00 2.029E+09 7.328E+03  1.936 0.0000
488    1.656 1.623E+00 6.730E+00 2.059E+09 7.295E+03  1.944 0.0000
489    1.650 1.618E+00 6.622E+00 2.088E+09 7.278E+03  1.955 0.0000
490    1.644 1.612E+00 6.516E+00 2.118E+09 7.261E+03  1.966 0.0000
491    1.638 1.605E+00 6.397E+00 2.147E+09 7.244E+03  1.980 0.0000
492    1.632 1.597E+00 6.281E+00 2.177E+09 7.228E+03  1.994 0.0000
493    1.625 1.590E+00 6.166E+00 2.206E+09 7.211E+03  2.008 0.0000
494    1.618 1.584E+00 6.067E+00 2.236E+09 7.194E+03  2.019 0.0000
495    1.612 1.584E+00 5.957E+00 2.265E+09 7.161E+03  2.027 0.0000
496    1.606 1.577E+00 5.848E+00 2.295E+09 7.145E+03  2.041 0.0000
497    1.600 1.572E+00 5.754E+00 2.324E+09 7.129E+03  2.052 0.0000
498    1.594 1.566E+00 5.662E+00 2.354E+09 7.112E+03  2.063 0.0000
499    1.588 1.559E+00 5.559E+00 2.383E+09 7.096E+03  2.077 0.0000
500    1.582 1.554E+00 5.470E+00 2.413E+09 7.079E+03  2.089 0.0000
501    1.575 1.547E+00 5.370E+00 2.442E+09 7.063E+03  2.102 0.0000
502    1.569 1.547E+00 5.272E+00 2.472E+09 7.031E+03  2.110 0.0000
503    1.562 1.541E+00 5.188E+00 2.501E+09 7.015E+03  2.122 0.0000
504    1.556 1.534E+00 5.093E+00 2.531E+09 6.998E+03  2.135 0.0000
505    1.550 1.529E+00 5.012E+00 2.560E+09 6.982E+03  2.147 0.0000
506    1.543 1.522E+00 4.920E+00 2.589E+09 6.966E+03  2.161 0.0000
507    1.537 1.517E+00 4.842E+00 2.619E+09 6.950E+03  2.172 0.0000
508    1.531 1.517E+00 4.753E+00 2.648E+09 6.918E+03  2.180 0.0000
509    1.525 1.511E+00 4.677E+00 2.678E+09 6.902E+03  2.191 0.0000
510    1.519 1.506E+00 4.603E+00 2.707E+09 6.887E+03  2.203 0.0000
511    1.513 1.499E+00 4.519E+00 2.737E+09 6.871E+03  2.217 0.0000
512    1.507 1.492E+00 4.436E+00 2.766E+09 6.855E+03  2.231 0.0000
513    1.500 1.487E+00 4.365E+00 2.796E+09 6.839E+03  2.242 0.0000
514    1.492 1.480E+00 4.246E+00 2.877E+09 6.808E+03  2.260 0.0000
515    1.484 1.468E+00 4.140E+00 2.957E+09 6.792E+03  2.281 0.0000
516    1.477 1.457E+00 4.036E+00 3.038E+09 6.776E+03  2.303 0.0000
517    1.469 1.445E+00 3.936E+00 3.119E+09 6.761E+03  2.324 0.0000
518    1.461 1.432E+00 3.828E+00 3.199E+09 6.745E+03  2.348 0.0000
519    1.454 1.420E+00 3.733E+00 3.280E+09 6.730E+03  2.370 0.0000
520    1.446 1.415E+00 3.639E+00 3.361E+09 6.699E+03  2.385 0.0000
521    1.438 1.402E+00 3.540E+00 3.441E+09 6.683E+03  2.409 0.0000
522    1.430 1.391E+00 3.451E+00 3.522E+09 6.668E+03  2.430 0.0000
523    1.422 1.385E+00 3.357E+00 3.603E+09 6.637E+03  2.448 0.0000
524    1.414 1.380E+00 3.273E+00 3.683E+09 6.607E+03  2.464 0.0000
525    1.406 1.367E+00 3.184E+00 3.764E+09 6.592E+03  2.488 0.0000
526    1.398 1.363E+00 3.105E+00 3.845E+09 6.561E+03  2.503 0.0000
527    1.391 1.352E+00 3.027E+00 3.926E+09 6.546E+03  2.525 0.0000
528    1.383 1.341E+00 2.951E+00 4.006E+09 6.531E+03  2.546 0.0000
529    1.375 1.328E+00 2.871E+00 4.087E+09 6.516E+03  2.570 0.0000
530    1.367 1.324E+00 2.799E+00 4.168E+09 6.486E+03  2.586 0.0000
531    1.359 1.312E+00 2.723E+00 4.248E+09 6.471E+03  2.610 0.0000
532    1.352 1.301E+00 2.655E+00 4.329E+09 6.457E+03  2.631 0.0000
533    1.344 1.291E+00 2.588E+00 4.410E+09 6.442E+03  2.653 0.0000
534    1.336 1.286E+00 2.523E+00 4.490E+09 6.412E+03  2.668 0.0000
535    1.328 1.276E+00 2.460E+00 4.571E+09 6.397E+03  2.690 0.0000
536    1.320 1.264E+00 2.393E+00 4.652E+09 6.383E+03  2.714 0.0000
537    1.312 1.254E+00 2.333E+00 4.733E+09 6.368E+03  2.736 0.0000
538    1.304 1.243E+00 2.270E+00 4.813E+09 6.353E+03  2.760 0.0000
539    1.296 1.238E+00 2.213E+00 4.894E+09 6.324E+03  2.775 0.0000
540    1.289 1.228E+00 2.158E+00 4.975E+09 6.310E+03  2.797 0.0000
541    1.281 1.217E+00 2.099E+00 5.055E+09 6.295E+03  2.821 0.0000
542    1.273 1.213E+00 2.046E+00 5.136E+09 6.266E+03  2.836 0.0000
543    1.266 1.203E+00 1.995E+00 5.217E+09 6.252E+03  2.858 0.0000
544    1.258 1.194E+00 1.945E+00 5.297E+09 6.237E+03  2.880 0.0000
545    1.250 1.183E+00 1.892E+00 5.378E+09 6.223E+03  2.904 0.0000
546    1.242 1.173E+00 1.828E+00 5.588E+09 6.194E+03  2.929 0.0000
547    1.234 1.162E+00 1.762E+00 5.798E+09 6.166E+03  2.958 0.0000
548    1.227 1.148E+00 1.702E+00 6.007E+09 6.152E+03  2.989 0.0000
549    1.219 1.139E+00 1.644E+00 6.217E+09 6.124E+03  3.015 0.0000
550    1.211 1.129E+00 1.589E+00 6.427E+09 6.095E+03  3.041 0.0000
551    1.204 1.120E+00 1.535E+00 6.637E+09 6.067E+03  3.066 0.0000
552    1.196 1.111E+00 1.483E+00 6.846E+09 6.039E+03  3.092 0.0000
553    1.188 1.096E+00 1.429E+00 7.056E+09 6.026E+03  3.126 0.0000
554    1.180 1.087E+00 1.380E+00 7.266E+09 5.998E+03  3.152 0.0000
555    1.172 1.077E+00 1.330E+00 7.476E+09 5.970E+03  3.180 0.0000
556    1.164 1.069E+00 1.285E+00 7.685E+09 5.943E+03  3.206 0.0000
557    1.156 1.055E+00 1.242E+00 7.895E+09 5.929E+03  3.238 0.0000
558    1.148 1.046E+00 1.197E+00 8.105E+09 5.902E+03  3.266 0.0000
559    1.141 1.032E+00 1.156E+00 8.315E+09 5.888E+03  3.298 0.0000
560    1.133 1.023E+00 1.114E+00 8.524E+09 5.861E+03  3.326 0.0000
561    1.125 1.010E+00 1.076E+00 8.734E+09 5.848E+03  3.358 0.0000
562    1.117 1.001E+00 1.038E+00 8.944E+09 5.821E+03  3.386 0.0000
563    1.109 9.928E-01 1.002E+00 9.154E+09 5.794E+03  3.412 0.0000
564    1.102 9.803E-01 9.683E-01 9.363E+09 5.781E+03  3.444 0.0000
565    1.094 9.724E-01 9.354E-01 9.573E+09 5.754E+03  3.470 0.0000
566    1.086 9.602E-01 9.036E-01 9.783E+09 5.741E+03  3.502 0.0000
567    1.078 9.525E-01 8.730E-01 9.993E+09 5.715E+03  3.528 0.0000
568    1.070 9.438E-01 8.414E-01 1.020E+10 5.689E+03  3.556 0.0000
569    1.062 9.362E-01 8.128E-01 1.041E+10 5.662E+03  3.582 0.0000
570    1.054 9.244E-01 7.852E-01 1.062E+10 5.649E+03  3.614 0.0000
571    1.046 9.159E-01 7.568E-01 1.083E+10 5.623E+03  3.643 0.0000
572    1.039 9.044E-01 7.311E-01 1.104E+10 5.610E+03  3.674 0.0000
573    1.031 8.961E-01 7.047E-01 1.125E+10 5.585E+03  3.703 0.0000
574    1.023 8.889E-01 6.808E-01 1.146E+10 5.559E+03  3.729 0.0000
575    1.016 8.818E-01 6.577E-01 1.167E+10 5.534E+03  3.755 0.0000
576    1.008 8.747E-01 6.353E-01 1.188E+10 5.508E+03  3.781 0.0000
577    1.000 8.627E-01 6.124E-01 1.209E+10 5.495E+03  3.816 0.0000
578    0.997 8.597E-01 6.026E-01 1.225E+10 5.483E+03  3.828 0.0000
579    0.994 8.578E-01 5.943E-01 1.242E+10 5.470E+03  3.837 0.0000
580    0.991 8.558E-01 5.861E-01 1.258E+10 5.458E+03  3.846 0.0000
581    0.988 8.489E-01 5.768E-01 1.274E+10 5.458E+03  3.864 0.0000
582    0.985 8.431E-01 5.689E-01 1.290E+10 5.458E+03  3.879 0.0000
583    0.982 8.402E-01 5.598E-01 1.307E+10 5.445E+03  3.891 0.0000
584    0.979 8.382E-01 5.521E-01 1.323E+10 5.433E+03  3.900 0.0000
585    0.975 8.353E-01 5.433E-01 1.339E+10 5.420E+03  3.912 0.0000
586    0.972 8.334E-01 5.358E-01 1.355E+10 5.408E+03  3.921 0.0000
587    0.969 8.305E-01 5.272E-01 1.372E+10 5.395E+03  3.933 0.0000
588    0.965 8.277E-01 5.188E-01 1.388E+10 5.383E+03  3.945 0.0000
589    0.962 8.248E-01 5.105E-01 1.404E+10 5.370E+03  3.957 0.0000
590    0.959 8.220E-01 5.023E-01 1.420E+10 5.358E+03  3.969 0.0000
591    0.956 8.201E-01 4.955E-01 1.437E+10 5.346E+03  3.978 0.0000
592    0.953 8.173E-01 4.875E-01 1.453E+10 5.333E+03  3.990 0.0000
593    0.950 8.116E-01 4.808E-01 1.469E+10 5.333E+03  4.005 0.0000
594    0.947 8.060E-01 4.742E-01 1.486E+10 5.333E+03  4.020 0.0000
595    0.944 8.033E-01 4.667E-01 1.502E+10 5.321E+03  4.032 0.0000
596    0.941 8.005E-01 4.592E-01 1.518E+10 5.309E+03  4.044 0.0000
597    0.938 7.977E-01 4.519E-01 1.534E+10 5.297E+03  4.056 0.0000
598    0.935 7.950E-01 4.446E-01 1.551E+10 5.284E+03  4.067 0.0000
599    0.932 7.932E-01 4.385E-01 1.567E+10 5.272E+03  4.077 0.0000
600    0.928 7.913E-01 4.325E-01 1.583E+10 5.260E+03  4.086 0.0000
601    0.925 7.886E-01 4.256E-01 1.599E+10 5.248E+03  4.098 0.0000
602    0.922 7.832E-01 4.198E-01 1.616E+10 5.248E+03  4.113 0.0000
603    0.919 7.805E-01 4.130E-01 1.632E+10 5.236E+03  4.125 0.0000
604    0.916 7.778E-01 4.064E-01 1.648E+10 5.224E+03  4.137 0.0000
605    0.913 7.760E-01 4.009E-01 1.665E+10 5.212E+03  4.147 0.0000
606    0.910 7.733E-01 3.945E-01 1.681E+10 5.200E+03  4.159 0.0000
607    0.906 7.715E-01 3.890E-01 1.697E+10 5.188E+03  4.168 0.0000
608    0.903 7.689E-01 3.828E-01 1.713E+10 5.176E+03  4.180 0.0000
609    0.900 7.671E-01 3.776E-01 1.730E+10 5.164E+03  4.189 0.0000
610    0.896 7.636E-01 3.707E-01 1.760E+10 5.152E+03  4.204 0.0000
611    0.893 7.610E-01 3.648E-01 1.791E+10 5.140E+03  4.216 0.0000
612    0.890 7.583E-01 3.589E-01 1.822E+10 5.129E+03  4.228 0.0000
613    0.887 7.557E-01 3.532E-01 1.852E+10 5.117E+03  4.240 0.0000
614    0.884 7.522E-01 3.467E-01 1.883E+10 5.105E+03  4.254 0.0000
615    0.881 7.497E-01 3.412E-01 1.913E+10 5.093E+03  4.266 0.0000
616    0.878 7.471E-01 3.357E-01 1.944E+10 5.082E+03  4.278 0.0000
